"annotation"	"coefficient.agl"	"pvalue.agl"	"adj.pvalue.agl"
"RPUSD1"	0.0726458865114037	0.527774897047122	0.604896399743729
"SRRM2"	0.0405688626074257	0.527882917749183	0.605004420955346
"DNAJC16"	-0.0511672923127982	0.528069576180389	0.605202560554645
"A_24_P938475"	-0.0464036223724415	0.528113166970549	0.605236729141554
"MGC40170"	0.0433737349073464	0.528149454604496	0.605262526483803
"ODZ1"	0.0632392374127579	0.52837022380535	0.605499733976596
"C6orf102"	0.0577588763429691	0.528450522965474	0.605575957961088
"DAOA"	0.0527454239316291	0.528578423026902	0.605706724626205
"CLCN2"	0.0322017074570281	0.528652058826614	0.605775303779853
"KIAA0367"	0.0816969968604753	0.528935360635611	0.606084126557371
"UBQLN4"	-0.0620796173766404	0.528957506667829	0.606093693933865
"TFCP2"	-0.0509150668563165	0.52911065486391	0.606253362688152
"ARID5B"	-0.0399127093079377	0.529151817015687	0.606272485028344
"NBEAL2"	0.0795551543202859	0.529154945105775	0.606272485028344
"CYP4V2"	-0.0522691608162738	0.529237495391942	0.606329994785908
"BC015903"	-0.0505189488199286	0.529248894019099	0.606329994785908
"PLAC2"	0.0473961321436685	0.529257452226269	0.606329994785908
"KIAA0971"	-0.0584433178593117	0.529260347136537	0.606329994785908
"DNMT2"	0.0392995373196722	0.52952710135256	0.606619773900056
"ARMC2"	0.0410699206903757	0.529572435931705	0.606655888886691
"FLJ32110"	-0.113128604652569	0.529593718735211	0.60666445000669
"Pro25G"	0.0550812183909448	0.529673740212115	0.606740295722626
"A_24_P918473"	-0.06807168062998	0.529784472370101	0.606851315594778
"BF085047"	-0.0498913328498374	0.52981092243663	0.606861224857762
"PKN2"	0.0507619961970737	0.529821157484031	0.606861224857762
"NegativeControl"	0.0393799018843141	0.529834565100258	0.606861224857762
"THC2376915"	0.0565539488140844	0.529952254912164	0.606980198940095
"CYBRD1"	0.0430601150795585	0.530119786283492	0.607156251302763
"C11orf30"	-0.0622460678648947	0.530273410304611	0.607316366549138
"SNX19"	0.0539674069100637	0.530398814025279	0.60744415388682
"THC2442870"	0.0493262564278569	0.530417931680447	0.607450212634351
"SIM2"	-0.0562037553643734	0.530556664275651	0.607593254041699
"FLJ10996"	-0.036902153907732	0.530605965145644	0.607633873489737
"EQC"	0.0681335336626386	0.530644191897858	0.607661809406585
"A_24_P930829"	0.0434746888881782	0.53074195475107	0.607757919251623
"LOC137829"	-0.0591744385622472	0.53089633005835	0.607918849883836
"PTK9L"	-0.0623144204647251	0.530936110151076	0.607948554841446
"TORC3"	0.304067326171699	0.531026424150387	0.60803612060757
"AK025388"	-0.0616884759126163	0.531058299427335	0.608055626912089
"AL137325"	-0.0654736246458977	0.531071142222802	0.608055626912089
"FLJ16231"	0.0422132640360086	0.531344785257406	0.608353082125179
"THC2281591"	0.313870709101928	0.531360769403742	0.608355527890224
"THC2391112"	-0.0779865035611327	0.531380576312347	0.608362350098449
"ZNF435"	0.0400155462269677	0.5314354643871	0.608409334323345
"C1orf42"	-0.201241377644822	0.531491626023354	0.608457774087454
"THC2363378"	-0.0657618225066581	0.531645211376047	0.608617740220485
"ZNF253"	-0.0395855705004907	0.531765682659489	0.608739790622108
"ENST00000270720"	0.0746972089999949	0.53179447432795	0.608756886981816
"EQC"	0.0489925001325934	0.531924499522765	0.608889863685825
"ZNF80"	0.0634429388110875	0.532011536640589	0.608973626622833
"A_24_P919265"	0.0531636469105189	0.532184121892922	0.609155306380353
"A_24_P943238"	0.0363639287825328	0.532310269322167	0.60928382380845
"THC2392017"	-0.0370132372955764	0.532331625499696	0.60929239330486
"PRV1"	0.083440084277388	0.532352686876583	0.609300624942687
"EQC"	0.0699708235371236	0.532551236469453	0.609511993782293
"AK093277"	0.04511399539641	0.532715814062385	0.609684471214658
"REN"	-0.0456842680456875	0.532778605726265	0.609740450376714
"THC2438245"	-0.0557605161701485	0.532860317915654	0.609818079723672
"SHMT1"	0.0439080190338557	0.53293365773027	0.609886123730032
"DNMT2"	0.0842284341306905	0.533006626135821	0.609953739164155
"AK025278"	0.0603707473561352	0.533079979793424	0.610021791932923
"HYI"	0.0612841415960312	0.533171152575318	0.610110231663314
"ENST00000358575"	0.0548049148124857	0.533234001742825	0.610166256786935
"HIST1H2AK"	-0.046410180379499	0.533263798169674	0.610184458557339
"RLN3R1"	0.0705057107640391	0.533355652411954	0.610266568375842
"DNAI2"	0.106497222667655	0.53336334007399	0.610266568375842
"PRDX2"	0.107903383262887	0.53339384021012	0.610285571264475
"Z36836"	0.049232382142682	0.53346473838736	0.610350793606144
"CLEC7A"	0.0348543358973932	0.533530435761105	0.610410062331921
"EQC"	-0.0663934521283089	0.533565972336177	0.610434822018818
"FLJ40448"	-0.0549738730728202	0.533615424641743	0.610470554395002
"CA431053"	0.0992055174789478	0.533624997366836	0.610470554395002
"PPP4R1L"	-0.0386133821656132	0.533675350553894	0.610512260433913
"GNAS"	0.060088860957032	0.533710806520567	0.610536922668933
"C21orf29"	-0.0572504120705484	0.533735045217963	0.610548751991207
"EQC"	-0.0762179733563239	0.533889318080962	0.610703238855339
"BC030685"	0.045112729315407	0.53389789878396	0.610703238855339
"A_24_P921636"	0.0543843505823805	0.533952634548565	0.610749946321061
"PAX3"	0.131070491553477	0.534052066889329	0.610847775216494
"AF181286"	0.05911020125255	0.534187631426582	0.610986925881985
"CR616640"	-0.0448368441384201	0.534277624910937	0.611073947929247
"PLG"	-0.143414236159898	0.534312189220681	0.611097570608777
"AF361250"	0.0525063361603424	0.534345699539867	0.611113314678861
"DCT"	0.05181426480141	0.534353776530447	0.611113314678861
"EQC"	0.0505270911225717	0.534397743722247	0.611147687808143
"EQC"	-0.0844351003682937	0.534562691064397	0.611320410806977
"PARK2"	-0.0494605493371864	0.53463640520305	0.611388794173656
"PAQR5"	-0.0496522475051479	0.534668690230252	0.611409798539844
"AK022004"	0.0435660572461868	0.534765474937733	0.611504557225508
"THC2343493"	0.0353032207321813	0.534784912131487	0.611510866364256
"AU146536"	0.0801649313050782	0.534834270002903	0.611551387701654
"Pro25G"	-0.305989167628254	0.534863181117332	0.611568527879688
"THSD6"	0.0747615060967535	0.534917199046441	0.611608772118374
"BX106383"	-0.0529550370407189	0.534939335521145	0.611608772118374
"ENST00000283694"	-0.0396491679013403	0.534940143859152	0.611608772118374
"SPPL3"	0.0432637570812423	0.534995330343548	0.611655949442352
"N47124"	0.288024175622165	0.535037088981249	0.611687772758946
"THC2279505"	-0.0474401556432445	0.535052191389658	0.611689120148309
"CCL13"	-0.0381523037102228	0.535321087962984	0.611980605686006
"CDY2"	-0.0459459488804118	0.535388411579947	0.612041643267289
"AK000257"	-0.0644125150913596	0.535414938376711	0.612056041057177
"QP-C"	0.0536829551716505	0.535432018827416	0.612059639850829
"BC036619"	0.0432678332828456	0.535555758690431	0.612185159112962
"THC2281662"	-0.0459609369987626	0.535757454928356	0.612399780200807
"KIAA0372"	-0.0718817654347744	0.535833791414797	0.612471100864949
"BC062780"	-0.103429658443944	0.535956544245285	0.612595471451531
"EQC"	0.0863097552291411	0.535975141879749	0.612600789830348
"HAO1"	-0.0581324774401733	0.536069614259267	0.612685763449996
"EQC"	0.062697353279373	0.536077379879605	0.612685763449996
"A_24_P670475"	-0.0594076591758491	0.536217676828608	0.612830166257123
"KLHL20"	-0.0688241961128715	0.536291457152228	0.612898543292261
"EQC"	-0.0634421098196112	0.536461015610459	0.613076373579851
"C6orf146"	0.0596512648447846	0.536520620661244	0.613128541341999
"SP2"	-0.0598478343696219	0.53662780496716	0.613235077907872
"MGC39681"	-0.0479982437179025	0.536644604529277	0.613238323836636
"THC2379948"	-0.0434307109545558	0.536676001570272	0.613258250097116
"FBXO25"	-0.0645697041160561	0.536868423973634	0.61346217379144
"EQC"	-0.116778228329238	0.537005720046876	0.613598709898879
"ENST00000358746"	-0.0439335175662613	0.537019087339467	0.613598709898879
"POLK"	0.0397506177692473	0.53702981486654	0.613598709898879
"AK124328"	-0.0915588572796918	0.537061904015693	0.613619414962637
"THC2266506"	-0.409230037117467	0.537097481211261	0.613644104108915
"ZNF174"	0.0354493762536151	0.53714972570197	0.613687834178021
"A_32_P154139"	0.0395904262854085	0.537218065288724	0.613749949970065
"BC079833"	-0.0418274473994115	0.537255718991704	0.613771515521524
"BC032019"	0.0672698855940771	0.537264884236193	0.613771515521524
"A_32_P32923"	-0.0317638418723475	0.537318367932905	0.613816653361256
"ENST00000295907"	-0.0719768943892707	0.537511678382643	0.614021518657927
"THC2405550"	-0.0698663389372508	0.537530347357866	0.614026878407052
"EQC"	0.104657685451999	0.537545641425257	0.614028382783041
"AF116715"	0.0462372171903152	0.537597876471608	0.614072082976449
"ABCA13"	-0.0447761810590962	0.537768005303838	0.614250441772261
"A_24_P914797"	-0.080877261269387	0.537947310089151	0.614439271996425
"ANKRD9"	-0.0472687637186754	0.538194791429466	0.614705961112962
"SETMAR"	-0.047215523623856	0.538221419167727	0.614720392196792
"Pro25G"	0.0570105497565249	0.538296144425682	0.614789754861943
"LPO"	-0.0540357667759562	0.538346120730101	0.614821815688746
"EPB41"	-0.0584957848106687	0.53835549396986	0.614821815688746
"EQC"	-0.0475964716154585	0.538387420602342	0.614821815688746
"THC2316753"	-0.0543114736458696	0.538393833162311	0.614821815688746
"Pro25G"	-0.0487797065503554	0.538394192018075	0.614821815688746
"A_23_P390206"	-0.0362502889952541	0.538641462472123	0.615088198587581
"EQC"	-0.0838661761362439	0.538659770856708	0.615093116903359
"A_32_P212903"	-0.0700461306082711	0.538753348631566	0.615183982500281
"NegativeControl"	-0.0537062251243859	0.538853307956019	0.615282130057074
"THC2460394"	-0.0452790601561131	0.538877035499958	0.615293230579563
"RETN"	0.0371973317958529	0.538976347303323	0.615390630870732
"ADIPOR2"	0.0650568468199749	0.538995774171812	0.615396817712968
"BQ674642"	0.059116643014189	0.539038883688785	0.615430043124175
"GADD45A"	-0.0343883856359866	0.539072218065417	0.615452106651208
"BX104176"	-0.0448291636221932	0.539140930276858	0.615514558419767
"NegativeControl"	0.0581237841668048	0.539372498665655	0.615762928169249
"AU145544"	-0.0545830399413105	0.539462971122967	0.615850210082716
"INPP5D"	0.0377515118752964	0.539680608600639	0.616082655105753
"LOC143458"	0.0619473399641698	0.539757186658314	0.616154063171354
"C18orf24"	-0.0428210790877056	0.539781105042412	0.616165355998914
"ALPI"	-0.106454990628122	0.539802966263338	0.616174300028964
"SERPINB9"	-0.0604567821207097	0.539886605902926	0.616253760592446
"L26953"	-0.0486441584854741	0.540001516937844	0.616368910844846
"AF075097"	0.0579512674478373	0.540058271774771	0.616417676150003
"CD300A"	-0.0624772262038582	0.540100154275877	0.616449464211316
"FNDC3A"	-0.0527427145200614	0.540185329242428	0.616530661685826
"PDP2"	-0.0553792025497078	0.54022315002983	0.616557809517834
"SPECC1"	0.0704557852722725	0.540273535440553	0.616599295597613
"Pro25G"	-0.0481926527721558	0.540362864086196	0.61668522320805
"EQC"	0.0616235856691971	0.540507896034311	0.616834715695112
"THC2404242"	0.0485809176531332	0.540532706731099	0.616838121460613
"NegativeControl"	-0.0587801145255956	0.540538962506412	0.616838121460613
"Pro25G"	0.0435723492024163	0.540580359181073	0.616869337606725
"THC2443880"	-0.0691144394604236	0.540634099907013	0.616914637861114
"RSU1"	0.038632800766484	0.540782770631527	0.617052854174069
"KLK15"	0.0658795693906214	0.540783317897517	0.617052854174069
"Pro25G"	0.0543344860509032	0.540907663132911	0.617178706277386
"TAS2R7"	-0.0372117179492464	0.541039236616472	0.617312799101323
"A_24_P924247"	0.0478567688802534	0.541220202688635	0.617503239256036
"EQC"	0.0486235601845142	0.541287061415231	0.61756348253558
"AF289593"	0.0461837519592027	0.541346910285863	0.617615725231606
"NegativeControl"	0.0635959192420442	0.54140726463766	0.617668541896202
"AKAP4"	-0.0578630329873175	0.541543160073451	0.617807535192344
"EQC"	-0.0734679846329671	0.541562306749717	0.617813334488608
"LOC92482"	0.0394853254712409	0.541589066606794	0.617827818361544
"SLC23A2"	-0.0389522099408916	0.5416752402195	0.617910077071041
"ANKRD23"	-0.0401905788658336	0.541713996025185	0.617938241571002
"Pro25G"	-0.0370087184127972	0.541780307250145	0.617997836517698
"THC2281246"	0.0609923347635637	0.541825448223169	0.618033280518566
"USP37"	-0.0307223472712147	0.54215920371915	0.618397922331195
"SLC25A26"	0.0360277485711073	0.542262862280693	0.618500098734373
"BC014606"	-0.029151982581564	0.542388010952078	0.618626780619875
"BC017350"	-0.0477459099917937	0.542460496526312	0.618693391995883
"A_24_P169807"	0.0513192690066864	0.542618097904458	0.618857074665509
"C6orf204"	0.0434132291694608	0.542740746998273	0.618980886718098
"ENST00000313405"	0.0346011724658391	0.542775233942125	0.6190041484466
"TLX1"	0.0486433909459085	0.542815131641367	0.619033579464641
"E1A_r60_a107"	0.0463812123935955	0.542891711530348	0.619104840724755
"THC2277046"	-0.066689852468279	0.542967674741206	0.619175395053887
"AY062331"	-0.0472380342503031	0.543038518169628	0.619240107507072
"FAM84B"	0.0369792253141617	0.543335334826889	0.619562492713494
"MUCDHL"	-0.0422398807687302	0.543386126296624	0.619604327207854
"USP12"	-0.0485038151217754	0.543674084291367	0.61990392310696
"AK097637"	0.0635910900597487	0.543691178360139	0.61990392310696
"EQC"	-0.0337929898016952	0.54370202082614	0.61990392310696
"Pro25G"	0.0664262398706501	0.543710735020392	0.61990392310696
"RAG1"	-0.0408129910680555	0.543719422848498	0.61990392310696
"A_32_P147395"	0.043661881780159	0.543744439557262	0.619916356738123
"A_24_P349428"	-0.0347434278198405	0.543784340128666	0.619945758192569
"USP26"	0.0519828776876382	0.544006737461171	0.620183209638165
"EQC"	-0.0765041853096044	0.544130955826544	0.620308724839524
"IGSF2"	-0.049699759734463	0.544187161651234	0.620356701313033
"HCG4P6"	-0.038187061292152	0.544290885428418	0.620458842901963
"LOC150159"	-0.0677023645631042	0.544409731354838	0.620578217082679
"TUBGCP5"	-0.0465506776647748	0.544470535510754	0.620631424377865
"PRTN3"	-0.0425234883300513	0.544489243136679	0.62063664513732
"EQC"	0.0643101974289324	0.544517690764273	0.62065296748911
"NXPH4"	-0.046623000613939	0.544632159382423	0.62076733502398
"Pro25G"	0.0427311359769944	0.544693373756694	0.620820999442334
"AI521071"	-0.0462416532017777	0.544804198303509	0.62091685945173
"EQC"	-0.0916364316816018	0.544805746839963	0.62091685945173
"THC2406482"	0.0469057838650601	0.544999006541356	0.621121004393813
"ENST00000357504"	0.0453272599585219	0.545051161476357	0.621164329532475
"THSD6"	-0.0453137059447841	0.545187352413159	0.62130342107091
"FAM12B"	0.0473738674704463	0.545262815752349	0.621373301136614
"BC039256"	0.0396294736595202	0.545395294646747	0.621506828154486
"Pro25G"	-0.164106890731018	0.545408282056219	0.621506828154486
"BC019830"	0.053237898524954	0.545476697225148	0.62156866614266
"EQC"	0.0589974903312729	0.545589286678915	0.621680836050511
"BC048201"	0.0400342234503476	0.545624901825204	0.62170529275277
"AK024238"	0.0487773229657971	0.546011339764402	0.622129478348116
"EQC"	-0.0486960296101443	0.546083979996708	0.622196107716766
"CUEDC1"	0.0642904563394341	0.546121366926631	0.622222567831678
"EQC"	-0.0422921139137438	0.546190733736564	0.622285461857958
"ENST00000332107"	-0.0760034359155923	0.546315497987247	0.622397011583174
"SLC7A11"	-0.0317567536458428	0.546317275099592	0.622397011583174
"WDR52"	0.0388940572286984	0.546331145675499	0.622397011583174
"CASC3"	0.0523747172634162	0.546537323045276	0.622615749259705
"AF111851"	-0.0490372590398156	0.546842989422573	0.622931813970717
"AI580662"	0.0912008829445861	0.546846834198383	0.622931813970717
"THC2283645"	-0.0450421767915374	0.54685796017325	0.622931813970717
"SCEL"	0.0431627707766681	0.546871486408428	0.622931813970717
"EQC"	0.0465395899984949	0.546904184781621	0.622952907634344
"APOBEC1"	-0.0370820014392016	0.546957534357894	0.622997522411176
"THC2340842"	0.0585175397347032	0.547039732178822	0.623074992853198
"AK091192"	0.0454750416271901	0.547260334960444	0.623310097616014
"AK096401"	-0.0891095099836122	0.547291525609882	0.623329462085651
"PDE4D"	0.0621597786386163	0.547374686791047	0.623392793494915
"AF130069"	0.0891714949981174	0.547389023077478	0.623392793494915
"A_24_P935864"	-0.046972198066667	0.54738970223911	0.623392793494915
"YEATS2"	0.0744764037505519	0.547524635076173	0.623530297167445
"CRY1"	-0.0326622927042441	0.547563404689744	0.623558284247742
"FKSG44"	-0.107532947862224	0.547890548434733	0.623914658180473
"CR624679"	0.0600631527760042	0.547924570048042	0.623937227164533
"AI989650"	-0.0513178389159185	0.547938776286488	0.623937231234881
"THC2342866"	-0.0579929020843409	0.547956965002821	0.623941770030298
"EQC"	-0.0465298231577714	0.548086286320935	0.624072848591701
"OR51G1"	0.0945262262948994	0.548153809527541	0.624133556394122
"OR1F2"	0.0671126920556153	0.548333744744963	0.624322251202337
"BC034913"	-0.0458132999067863	0.54852099962881	0.62451927004518
"GP5"	-0.04108066937956	0.548598295182329	0.624591087587594
"SMARCD1"	-0.179717502460553	0.548755766691028	0.624744725137675
"Pro25G"	-0.0525567426578672	0.548761682038028	0.624744725137675
"CBX1"	-0.173911024031629	0.548961466880218	0.624955977131173
"A_24_P932154"	0.0342835152922695	0.549569886676749	0.625632409732994
"EQC"	-0.0486263358373531	0.549682456429674	0.625744344365578
"PLEKHH2"	-0.0449695529357145	0.549790216500436	0.625848953721976
"A_24_P548624"	0.065495444178958	0.54980284243455	0.625848953721976
"THC2378721"	0.0677753300410468	0.54989585308969	0.625938610200631
"THC2340991"	-0.0438690546587251	0.549964702416911	0.62600076025074
"ENST00000302091"	0.0527215772623122	0.550100563819792	0.626139182018014
"NegativeControl"	-0.0570499057346276	0.550154795109111	0.626177009912048
"BNC1"	-0.045991795052612	0.550162305173686	0.626177009912048
"A_24_P273303"	0.0707839719640857	0.550189080038369	0.626191260788248
