"annotation"	"coefficient.affx"	"pvalue.affx"	"adj.pvalue.affx"
"LRCH3"	2.00439060062471	2.15106247933464e-08	1.05701528683686e-07
"PARP1"	-1.20860526300129	2.15231343492947e-08	1.05751388839284e-07
"TRIM14"	-4.13897394865039	2.15399458632857e-08	1.05814476951587e-07
"GEMIN2"	-1.57754051392119	2.15410659946533e-08	1.05814476951587e-07
"KPNA2"	-2.50610890581207	2.15430671637961e-08	1.05814476951587e-07
"BAG1"	-2.79496964979419	2.15570256936023e-08	1.05871419065386e-07
"EEF1A1"	-1.27714699949903	2.15645542758026e-08	1.0589677322447e-07
"ACOT7"	1.02931548080439	2.15776886478229e-08	1.05949647078657e-07
"LYN"	-1.00381525546133	2.16190054027358e-08	1.06140873826771e-07
"NIN"	0.682505800595249	2.16337786107016e-08	1.06201754469734e-07
"TMPO"	-2.02128322459949	2.16680229005301e-08	1.06358196198303e-07
"ZNF662"	1.67284002362439	2.16720943657919e-08	1.06366515564797e-07
"NOL9"	-1.47763336528729	2.16812229739625e-08	1.06399650813889e-07
"ENPP3"	-2.33585718997761	2.16924058880256e-08	1.06442859108045e-07
"FTSJ1"	-2.08883564921753	2.17130384677658e-08	1.06532421581158e-07
"RAN"	1.03292658745491	2.17438039273113e-08	1.06671674730982e-07
"PLEKHG3"	1.35822869149659	2.175739515445e-08	1.06716537014345e-07
"ERLIN1"	-3.1634019806643	2.17577174067365e-08	1.06716537014345e-07
"SEMA6D"	2.47791933774971	2.18256542336981e-08	1.0703802113559e-07
"KIF7"	-1.92113433621014	2.18325597506201e-08	1.07060156042375e-07
"PPARGC1A"	1.57480107492763	2.18364246844604e-08	1.07067377648741e-07
"MRPL4"	-1.00783868468483	2.18790013845577e-08	1.07264386676226e-07
"MAPK9"	1.35325664759064	2.19006995118846e-08	1.07359004091337e-07
"MYL4"	-2.68373087838126	2.190419159984e-08	1.07364363075505e-07
"NLK"	2.44956924776725	2.19193586602575e-08	1.07426940012975e-07
"WNT10B"	1.62199095021111	2.19257701740328e-08	1.07446596946131e-07
"ZRANB1"	1.12764960705672	2.19672724373145e-08	1.07638191942681e-07
"IL1RN"	-3.38977774526802	2.19705424819606e-08	1.07642430139314e-07
"TGFBRAP1"	-1.17460729221034	2.19781276958623e-08	1.07667806825308e-07
"SMARCC2"	1.65409650113969	2.19824270543709e-08	1.07677082767366e-07
"PLPPR5"	1.73278042359062	2.20205822780999e-08	1.07852175578753e-07
"SNX1"	-1.07570646374425	2.20610612123503e-08	1.08038609871972e-07
"FAAH"	2.95634239324493	2.21102619567352e-08	1.08267711612215e-07
"MYLIP"	-1.18834875677879	2.21488609502022e-08	1.08444855123865e-07
"PIGU"	-1.35198824837211	2.21692785074958e-08	1.08532949997974e-07
"RBM47"	-3.42880272220684	2.21777746446656e-08	1.08562668926682e-07
"ZNF101"	-2.28222457693945	2.22134241138666e-08	1.08716562361466e-07
"COL4A2"	-2.7303559988476	2.22140710250158e-08	1.08716562361466e-07
"LSG1"	-1.57737057018273	2.22173984390499e-08	1.08720958291944e-07
"WDR43"	-2.07439270586707	2.22407924190177e-08	1.08823538373845e-07
"KLHL28"	1.88193900744668	2.22672732239813e-08	1.08941198121175e-07
"EGFR"	-1.31025312221238	2.22714821671441e-08	1.08949880410176e-07
"YIPF2"	-0.583759047111621	2.22837615270969e-08	1.08998036164672e-07
"GLIPR1"	-2.59315935780587	2.2307685519742e-08	1.09103133332048e-07
"NEUROD6"	4.26148554838813	2.23155445821682e-08	1.09129645249073e-07
"NOTCH2"	-1.82229373050408	2.23599436395333e-08	1.09334823285366e-07
"MIPOL1"	-1.91928502421504	2.23757530533422e-08	1.09391085570263e-07
"MAP7"	1.14553035119662	2.2376338108762e-08	1.09391085570263e-07
"TIMP3"	-2.26170412136812	2.23920631724229e-08	1.0945600473405e-07
"INTS4"	-1.79269845044439	2.23985379523472e-08	1.09475697782598e-07
"B3GALNT1"	2.34828275487998	2.24076934033413e-08	1.09499640263763e-07
"FKBP14"	-1.34427333047376	2.24083297250827e-08	1.09499640263763e-07
"KMT5A"	-2.00278713506431	2.24446393710301e-08	1.09665096036007e-07
"KCNN3"	1.9809387365756	2.25080684559439e-08	1.0996300751165e-07
"ANGPT2"	2.24063582882661	2.25586237152716e-08	1.1019796583723e-07
"SCRN3"	1.06964703089956	2.25938665414706e-08	1.1035808042454e-07
"PXK"	2.5711326697538	2.26246299624166e-08	1.1049628312941e-07
"CHST2"	1.52578407015567	2.26390583488264e-08	1.10554685811247e-07
"ERC1"	0.555672519071586	2.26517708844433e-08	1.10604697545728e-07
"IL13RA1"	-1.99320586602439	2.26994489075582e-08	1.10825410200357e-07
"ARF6"	-0.996799076971177	2.27559357466649e-08	1.11089077255425e-07
"DGKI"	3.06692621666632	2.27683712464783e-08	1.111301347485e-07
"RASSF3"	-1.95928535343164	2.2769312173647e-08	1.111301347485e-07
"MRPS16"	-1.15496506660239	2.278947293127e-08	1.1121474802585e-07
"MYL4"	-3.00110367663411	2.27921343850708e-08	1.1121474802585e-07
"DDR1"	0.938158214108258	2.27964162390655e-08	1.1121474802585e-07
"RCL1"	-1.65562856287002	2.27965881309579e-08	1.1121474802585e-07
"GPNMB"	-2.85979233217268	2.28212986301349e-08	1.11323165285048e-07
"SIRT2"	2.03643714793572	2.28303177491749e-08	1.11355024104411e-07
"GMPPA"	-2.01783668260161	2.28599208979685e-08	1.11487263780046e-07
"CA12"	-1.98999977608908	2.28861025684982e-08	1.11602789992995e-07
"ICE2"	-1.71981442513322	2.28945825587645e-08	1.1163197919164e-07
"PSAT1"	-1.13777927714833	2.29026228018226e-08	1.11659018095683e-07
"ORC5"	-0.552891334273746	2.29424132215388e-08	1.11840828465656e-07
"SOX15"	3.66155223180502	2.29490035413307e-08	1.11860771345654e-07
"MKKS"	-1.69232721468327	2.29529812429577e-08	1.11863982912407e-07
"CCDC126"	1.37221381526119	2.29546612536318e-08	1.11863982912407e-07
"MOV10"	-3.88598911294702	2.29651392839901e-08	1.11902860511079e-07
"TSC22D1"	-1.87023932550376	2.29711271093645e-08	1.11919852482769e-07
"MGC72080"	-2.47286611489434	2.29784132947069e-08	1.11943165932067e-07
"CMTM8"	-2.01425709822858	2.29894179387428e-08	1.11984587425595e-07
"MGAT4B"	-1.612548070358	2.30049107349525e-08	1.12047859925295e-07
"EGFR"	-1.22629431020271	2.3016499045229e-08	1.12092103511237e-07
"MTPAP"	-0.725501814411924	2.30322866206931e-08	1.1214808359427e-07
"LINC00467"	-3.05603605553024	2.30330052819405e-08	1.1214808359427e-07
"DPAGT1"	-1.86776682607802	2.304322670571e-08	1.12185647170755e-07
"CUX1"	0.724107448242426	2.30695319952117e-08	1.12301498148542e-07
"ARL17B"	-1.67481375119306	2.30733964762983e-08	1.12308094909538e-07
"CPED1"	-2.66556102687648	2.31045806130677e-08	1.12447652231237e-07
"TMEM218"	-1.46440072503071	2.31199145655842e-08	1.12510046351776e-07
"SHC4"	0.854845370800077	2.31239818713088e-08	1.12517605200293e-07
"ZW10"	-1.74966102642154	2.31991439003955e-08	1.12871060376791e-07
"MSRB1"	-1.55069199931564	2.32074937000262e-08	1.12899411743301e-07
"PRUNE2"	3.92603291544461	2.32284246969558e-08	1.12988955084986e-07
"SERF2"	-1.25069734622396	2.32433659099825e-08	1.13038989927141e-07
"SLIT2"	3.03794770061675	2.32475492512171e-08	1.13038989927141e-07
"CNTNAP4"	4.6558990207142	2.32487941629895e-08	1.13038989927141e-07
"TNFRSF11A"	-1.88143145306699	2.32488136178241e-08	1.13038989927141e-07
"LOC100506691"	-2.73875743915852	2.32757801353884e-08	1.13157811833526e-07
"MSRB2"	0.806058427328354	2.32840811961906e-08	1.13185873576269e-07
"YIPF5"	-1.46101440532734	2.33082360288306e-08	1.13290987370367e-07
"STYXL1"	-1.53440850963774	2.33217213674199e-08	1.13344224293652e-07
"THAP12"	-1.47913919728531	2.33683076790379e-08	1.13558303852662e-07
"UIMC1"	-0.961644580978375	2.33779605298341e-08	1.13592878240501e-07
"GALNT1"	-1.03964586816818	2.33828130417998e-08	1.13604122937342e-07
"COA3"	0.470414365781345	2.34043798546422e-08	1.13696561898879e-07
"MFNG"	-1.72385047869686	2.3416093389396e-08	1.13741119571935e-07
"TMC8"	-2.28104280568046	2.34214857112932e-08	1.13754966304356e-07
"FNDC5"	2.60934710879456	2.34352990522681e-08	1.13809705336731e-07
"MALT1"	-1.66796809147645	2.34493739432935e-08	1.13856194805423e-07
"COLGALT2"	2.34440477081877	2.34499598649654e-08	1.13856194805423e-07
"PGAP1"	1.40833898543058	2.3479771386774e-08	1.1398857231657e-07
"OAZ2"	0.864138735274502	2.349394409378e-08	1.140449854954e-07
"JUND"	1.04249017255583	2.34964878732032e-08	1.140449854954e-07
"FHL1"	1.11107411834019	2.35702146388233e-08	1.14390427930511e-07
"FOXP4-AS1"	-2.73842727027108	2.35807052783314e-08	1.14428932607286e-07
"HP"	-3.18183217413164	2.35840821559483e-08	1.14432912074113e-07
"SLC47A1"	-1.43742625807473	2.3608186620234e-08	1.14537452615197e-07
"RAP2C"	-0.868134557113003	2.3638823714993e-08	1.14673660761785e-07
"NR2C2AP"	-1.876939332957	2.36491744608228e-08	1.14711439489388e-07
"DHX9"	-1.76088356492607	2.37400216737155e-08	1.15139619639013e-07
"CCT7"	-1.16929443438299	2.37892103953167e-08	1.15365684305211e-07
"PLEKHA2"	-0.711022554118854	2.37944661102743e-08	1.15378670122583e-07
"MID2"	2.31520263785662	2.38055307461801e-08	1.15419817362803e-07
"GPR107"	-1.72389556383725	2.380918087624e-08	1.1542501075574e-07
"LINC00473"	-3.93124236981936	2.38415851882725e-08	1.15569585907757e-07
"BHLHE40"	-1.40250035011078	2.38516275068673e-08	1.15595991842206e-07
"PPP2R5E"	1.08495883345368	2.38521982452134e-08	1.15595991842206e-07
"SMIM3"	-1.23047394059065	2.39180791827621e-08	1.15902723246395e-07
"MET"	-2.50148880241052	2.39240682736467e-08	1.15919194506369e-07
"AUNIP"	-2.88919122651999	2.39445064893728e-08	1.16005664909977e-07
"DENND2D"	-2.3428549322992	2.39559796015155e-08	1.1603872326867e-07
"CAMKK1"	3.19891863101631	2.395651539464e-08	1.1603872326867e-07
"CCL28"	-2.67677248850635	2.39608682135367e-08	1.16047247891467e-07
"PLPP5"	-2.5385883382062	2.39667672317496e-08	1.16063258409888e-07
"B4GALT1"	-1.78050203329895	2.39698868802888e-08	1.16065807336818e-07
"RERG"	1.94390883954231	2.39937764389823e-08	1.16168915870088e-07
"USP32"	-1.01339183013982	2.39963779191069e-08	1.16168944310173e-07
"KLF5"	-2.58873116566644	2.40155327839618e-08	1.16249100722366e-07
"EIF1"	0.887624940747148	2.40299730421432e-08	1.16306420836397e-07
"LAMTOR5"	-0.750556693514901	2.40547445327341e-08	1.16413726893063e-07
"GAS7"	2.95811630970756	2.40670444612019e-08	1.16460659736788e-07
"DAB2IP"	2.64583528383265	2.40744221779294e-08	1.16483766377882e-07
"COMTD1"	-1.92054074192569	2.41150377042873e-08	1.16667671332081e-07
"HECA"	1.20604721296587	2.41652192674867e-08	1.16897811666195e-07
"SERTAD2"	-1.1134417358354	2.41899137238412e-08	1.17004623216712e-07
"CCDC22"	-1.2377862718329	2.42774093117336e-08	1.17415142765934e-07
"NBPF1"	-0.782157136652805	2.42970493955876e-08	1.1749743303608e-07
"ATXN10"	1.70178430494135	2.43542780074853e-08	1.17761459215969e-07
"GNS"	-2.9261773283264	2.43834361184091e-08	1.17889712316681e-07
"TMEM44"	-2.57834216849834	2.43885609257466e-08	1.17901753380073e-07
"MRPS22"	-0.781657526531273	2.44053486329048e-08	1.17970167773441e-07
"SIAH2"	-1.25652688049167	2.44135813599123e-08	1.17997218935662e-07
"UGP2"	0.870608914157323	2.44186416035766e-08	1.1800893247054e-07
"TPD52"	0.988058055861878	2.44255484013907e-08	1.18018830592413e-07
"CHRM3"	2.72691236356417	2.44259636200179e-08	1.18018830592413e-07
"TRPC1"	1.21748537898918	2.44420263037196e-08	1.18083692708255e-07
"TRIM2"	2.90470848838454	2.44680991316984e-08	1.18196896355995e-07
"DDX19B"	-1.73042941042956	2.45346169145797e-08	1.18505430026865e-07
"SAMSN1"	-4.1454466848601	2.45666288027446e-08	1.18647247080569e-07
"CCPG1"	1.45065690561419	2.45760337638027e-08	1.18679862659986e-07
"SLC25A37"	-3.4365569159616	2.45831195322685e-08	1.18701272821902e-07
"TRAM1L1"	2.9957649062934	2.46307730117203e-08	1.18918541198765e-07
"NRK"	3.51873350857483	2.46389381887826e-08	1.1894513187112e-07
"PSMC3IP"	-2.82944132792943	2.46575047577666e-08	1.19021924389409e-07
"DIP2C"	1.87310206586146	2.46672318239049e-08	1.19056036612821e-07
"RABGEF1"	-1.64923608267403	2.46744715131585e-08	1.19078137485758e-07
"BTNL9"	1.74219922098372	2.46955066270068e-08	1.19163841839623e-07
"B4GALT4"	-1.93430420769703	2.46975555658312e-08	1.19163841839623e-07
"MAP4K4"	2.08502868836049	2.4705840844474e-08	1.19190968290965e-07
"SEPT4"	3.2274463418415	2.47174957122279e-08	1.19234343403371e-07
"CDA"	-2.35917381795767	2.47222726871428e-08	1.19244534581934e-07
"TNFRSF11B"	-2.85025392755748	2.47480824399228e-08	1.19356161388059e-07
"TRIT1"	-2.04033861803165	2.47596210325978e-08	1.19398943964545e-07
"NTMT1"	-1.43204483197415	2.47825279240884e-08	1.19496533050043e-07
"PRELP"	2.75993961894376	2.47893230591181e-08	1.19514019210537e-07
"FGFR1OP2"	-1.9976853636759	2.4791495092292e-08	1.19514019210537e-07
"GSG2"	-1.89988028211505	2.48161346806647e-08	1.19619916399335e-07
"AXIN1"	-1.10037986574575	2.49014710742516e-08	1.20018332909671e-07
"MTERF3"	-1.2101512132386	2.4948813726468e-08	1.20233563814127e-07
"FRMD4A"	1.99921298963441	2.49705241402767e-08	1.20325234541583e-07
"SP1"	-0.932429708628586	2.49816947681906e-08	1.20366103029943e-07
"ITPRIPL2"	-1.97799105021561	2.50068135356039e-08	1.20474160021473e-07
"OGFOD1"	-0.862251911289659	2.50111385375523e-08	1.20482027379904e-07
"AZIN2"	3.49383808993746	2.50650256034235e-08	1.20728614497075e-07
"SH3BP5"	1.1624389707989	2.50728142664329e-08	1.20753134112609e-07
"RYK"	-2.19445313242491	2.51159905611492e-08	1.20948060421217e-07
"TGFBR1"	-1.38172362563335	2.51288276860947e-08	1.20989449999223e-07
"PLPP5"	-1.4898307800451	2.51299921170966e-08	1.20989449999223e-07
"NTRK2"	2.47940868402918	2.51607865190176e-08	1.21124681235361e-07
"NECAP2"	-1.78299937398615	2.51950265799131e-08	1.21276469091266e-07
"B3GNT2"	-1.510341054329	2.52182031582115e-08	1.21374975862879e-07
"RFXANK"	-1.84271304224449	2.52239643545894e-08	1.21389650392904e-07
"COX20"	0.954541413291028	2.53373423861811e-08	1.21922169211474e-07
"PYROXD1"	1.17182369921445	2.53582339190035e-08	1.22009580442799e-07
"SBK1"	1.68846077024968	2.54179725909756e-08	1.22283863407686e-07
"TTC23"	-2.01105343741133	2.54442852938678e-08	1.22397294992729e-07
"DCTN6"	0.70893898219208	2.54703814691561e-08	1.22509660723648e-07
"SKIV2L"	-1.21615796690706	2.55220443914062e-08	1.22724118148105e-07
"IMP3"	-0.818760165461198	2.55231852670174e-08	1.22724118148105e-07
"UBE2V2"	1.85321594052496	2.55231944705194e-08	1.22724118148105e-07
"UTP15"	-3.33597038786324	2.55284041246186e-08	1.2273598184568e-07
"KLHL32"	3.34098908364978	2.55341358142824e-08	1.22750352578306e-07
"APOOL"	-2.39620811778436	2.55423933772843e-08	1.22776861560921e-07
"POMP"	-0.565912317347877	2.55963665905734e-08	1.23023086676085e-07
"SLC6A15"	-1.70732546964429	2.55992101730497e-08	1.23023542414369e-07
"IKBKAP"	-1.04551862142503	2.56062084461812e-08	1.23043962338124e-07
"SLC39A3"	-0.959165389077856	2.56276671327628e-08	1.23133856166821e-07
"OMA1"	-1.18616930765662	2.56789661142049e-08	1.23367089674469e-07
"IQGAP3"	-3.68148799185773	2.57098848968545e-08	1.23502372914416e-07
"PCBD2"	-2.08395993618037	2.57147117878134e-08	1.23512303152541e-07
"FGFR3"	0.892715208994013	2.57502594594567e-08	1.23669772761824e-07
"ZNF302"	2.31569390974509	2.57777142437633e-08	1.2378834535342e-07
"TMTC3"	1.10066863200695	2.57862130514451e-08	1.23815872903173e-07
"MAPK1"	0.714175196109091	2.58362293821716e-08	1.24042724976236e-07
"SIK3"	1.42835616986199	2.58750402743101e-08	1.24215735548324e-07
"LOC101928000"	-0.942726752744642	2.59004247579609e-08	1.24321897268036e-07
"DPY30"	-0.764677153237348	2.59036752238252e-08	1.24321897268036e-07
"PPP1R16B"	3.17983596112118	2.59054878434557e-08	1.24321897268036e-07
"CIDEB"	-1.42752164811851	2.59418584004751e-08	1.24483093660519e-07
"TMEFF1"	1.1195448921151	2.59523436440654e-08	1.24520057046933e-07
"TRNP1"	1.71529910367559	2.59686960067858e-08	1.2458516009001e-07
"SMDT1"	0.695083721322253	2.59774757739707e-08	1.24613923444784e-07
"DNASE2"	-2.19212272185295	2.60289570247946e-08	1.24847497653168e-07
"SRPK1"	-1.4033089613337	2.60482136367826e-08	1.24926473374179e-07
"URB2"	-2.12018459404827	2.61072290446355e-08	1.25196093766389e-07
"GDPD3"	-2.30301411741595	2.61251371026436e-08	1.25268548978564e-07
"SFR1"	-0.970659841148281	2.61856877884397e-08	1.25533250085129e-07
"CAMK1D"	3.01761451325584	2.61859509963975e-08	1.25533250085129e-07
"XYLB"	-2.0137682019436	2.6219787556239e-08	1.25681997629542e-07
"SQLE"	-1.49180701320179	2.62500662876685e-08	1.25813661037791e-07
"CHRNA7"	1.8636467693317	2.63471951459664e-08	1.2626566719701e-07
"ATAD5"	-2.57700183896256	2.63707288563344e-08	1.26364918703865e-07
"ECM1"	-1.85597701494173	2.63810330895964e-08	1.26398975758915e-07
"ZFAND6"	-0.866100903895815	2.63847325801197e-08	1.26398975758915e-07
"PPP1R3E"	0.9335634735505	2.6386308662873e-08	1.26398975758915e-07
"RARRES2"	-1.04047322544027	2.64496086718678e-08	1.26688643591408e-07
"RANGRF"	-0.749540469636583	2.64627216312838e-08	1.26737888638816e-07
"CPEB4"	2.71113802833581	2.64689966562933e-08	1.26754377739039e-07
"ANKRD12"	1.42943905205612	2.64800771198247e-08	1.2678477850023e-07
"FMN2"	4.59848764532445	2.6481010577803e-08	1.2678477850023e-07
"SNCA"	1.46135794767731	2.65310242570599e-08	1.27005381957285e-07
"PAXIP1-AS1"	-0.776016071405065	2.65327625636923e-08	1.27005381957285e-07
"RGAG4"	2.69513695468232	2.65431277243306e-08	1.27041409948684e-07
"OGFOD3"	-1.5924511581276	2.6550625032615e-08	1.27063705513229e-07
"AP2B1"	0.950317687160412	2.65560323893641e-08	1.27069925494447e-07
"MPP2"	2.9129677391802	2.65576030716565e-08	1.27069925494447e-07
"RAD51C"	-0.756096824220483	2.65635544026807e-08	1.27084814628153e-07
"PRSS8"	-2.10958201571277	2.65880187814699e-08	1.27188260857575e-07
"CDYL"	-1.75199579798766	2.66077191953982e-08	1.27268898184166e-07
"PSMD3"	-0.633593063268909	2.66269887270838e-08	1.273357982525e-07
"TMEM41A"	-1.87647224546673	2.66300519631589e-08	1.273357982525e-07
"ZNF362"	0.777769294948779	2.66302411217133e-08	1.273357982525e-07
"ZDHHC14"	2.63479003349859	2.67211687407733e-08	1.27756930687111e-07
"MED8"	-1.80381428395229	2.6748123607425e-08	1.27872144859423e-07
"ZBTB5"	-1.04012707672822	2.6766490939882e-08	1.27946285218985e-07
"MIOS"	-1.2954829407879	2.6818460582633e-08	1.28171985176942e-07
"TIPRL"	-1.50287163639885	2.68216223070139e-08	1.28171985176942e-07
"CA12"	-1.54863592535998	2.68222989804101e-08	1.28171985176942e-07
"MAN1A1"	-3.62654930949578	2.68477468445077e-08	1.28268527485728e-07
"TTC17"	-1.07212479507041	2.6848234102384e-08	1.28268527485728e-07
"FBXW2"	2.17880274245298	2.68541064895294e-08	1.28282889320672e-07
"PGC"	-3.26651087230149	2.68707583550358e-08	1.28348736492848e-07
"DBI"	0.368528249571626	2.6904194578805e-08	1.28494731892967e-07
"RRBP1"	-2.78586176857366	2.691481853657e-08	1.28531756127052e-07
"CLPX"	-1.70065478339119	2.69303347021167e-08	1.28579107864094e-07
"SAFB2"	0.852263557515703	2.69304798712579e-08	1.28579107864094e-07
"LOC101060443"	2.09279772564045	2.69405409003227e-08	1.28607114595028e-07
"FOXO3B"	1.20798000815647	2.6942092824269e-08	1.28607114595028e-07
"HAS2"	-4.16664965162324	2.70037937210633e-08	1.28887895038915e-07
"POLR2C"	-0.76782317964547	2.7006732691082e-08	1.28888177470896e-07
"SC5D"	0.812981459519431	2.70566277270497e-08	1.29109108384755e-07
"SLC25A10"	-2.41828211211611	2.70587951704576e-08	1.29109108384755e-07
"SNX5"	-4.7684934812129	2.70696225496278e-08	1.29147002113969e-07
"NRXN2"	4.41282151665831	2.7084371668445e-08	1.29186229405305e-07
"AGPAT3"	1.0804094736354	2.70850049015958e-08	1.29186229405305e-07
"ARFGAP1"	-0.866918127442646	2.70865040830141e-08	1.29186229405305e-07
"MAPK14"	-0.642584531847112	2.70930240583235e-08	1.29203557246066e-07
"C1orf204"	2.68223964942794	2.71592878594178e-08	1.29505762565108e-07
"ZRANB3"	-1.5034140156625	2.71728998718643e-08	1.29556866588384e-07
"LIG3"	-1.33457097772765	2.71828435597015e-08	1.29590471491052e-07
"RYR1"	2.87254409371096	2.71866605589452e-08	1.2959486420025e-07
"SHMT1"	-1.73559869039308	2.71951681779191e-08	1.29621613095948e-07
"TSHZ3"	2.98089071475443	2.72420188248367e-08	1.29831093017186e-07
"FARP1"	-1.21407044744996	2.72881156393366e-08	1.30036936068372e-07
"GAS1"	-1.58289877053188	2.73288618354219e-08	1.30217240530836e-07
"ADAMTS8"	1.68342563253546	2.73708389186958e-08	1.30403370943703e-07
"ELK3"	-2.12196166981409	2.73797315198473e-08	1.30431853528716e-07
"GIT2"	1.0425124681986	2.74123300906356e-08	1.30571540835437e-07
"PHPT1"	-0.877068856317409	2.74148889362454e-08	1.30571540835437e-07
"APTR"	-1.04584972457873	2.74214138197463e-08	1.30588720676374e-07
"SLC45A2"	-2.89678918221968	2.74861470802351e-08	1.3088307253144e-07
"LOX"	-3.49418287111635	2.74990226334253e-08	1.30920875634997e-07
"GCN1"	-1.81290072508969	2.74999363626018e-08	1.30920875634997e-07
"SDF4"	-0.932710500629255	2.75051019805039e-08	1.30931540548759e-07
"ISY1"	-1.49207420102	2.75198741986023e-08	1.30987928281681e-07
"FLII"	-1.18056866977366	2.75527106455718e-08	1.31130276228542e-07
"PCDH10"	3.22307707441613	2.76298023671881e-08	1.31483193487067e-07
"GTF2H2"	-1.76234877734645	2.76656253213769e-08	1.31639669028657e-07
"ELF1"	-2.82795952499912	2.76797786814519e-08	1.3169301314628e-07
"CACNA1G"	3.78982110310113	2.77017109987911e-08	1.31783352196205e-07
"SFPQ"	-0.774730293309922	2.7725352015123e-08	1.31876059125353e-07
